8875,ガチマッチ,ガチヤグラ,アジフライスタジアム,LOSE…,13,ちゅーたな,N-ZAP85,インクアーマー,キューバンボム,5,7,11,3,1326,たけぼ,わかばシューター,インクアーマー,スプラッシュボム,9,3,13,3,1065,LY§çªqazv,バケットスロッシャーデコ,イカスフィア,スプリンクラー,0,0,0,0,0,ねこのこきゅう,スパッタリー・ヒュー,アメフラシ,ポイズンミスト,10,1,10,3,950,もりや,ヒッセン,インクアーマー,クイックボム,11,3,5,4,995,むぺ,スプラシューターコラボ,ジェットパック,スプラッシュボム,6,2,7,3,767,まだない,L3リールガンD,ジェットパック,クイックボム,16,7,5,6,1120,MYPROTEIN,スプラチャージャー,ハイパープレッサー,スプラッシュボム,1,1,7,1,625
8822,ガチマッチ,ガチヤグラ,海女美術大学,LOSE…,39,ちゅーたな,N-ZAP85,インクアーマー,キューバンボム,5,3,9,5,1301,ハイスペックおじさん,ノヴァブラスター,イカスフィア,スプラッシュボム,6,2,10,4,972,それたろう2,バレルスピナーリミックス,ナイスダマ,ポイントセンサー,12,3,7,6,1479,ヴァリアヴルロゥラァ,キャンピングシェルターカーモ,ウルトラハンコ,トラップ,3,2,11,3,1039,Aonoko,4Kスコープ,アメフラシ,トラップ,6,0,6,5,1466,№0　〆だい,スプラローラー,スーパーチャクチ,カーリングボム,8,2,9,2,871,のの,N-ZAP85,インクアーマー,キューバンボム,12,6,4,6,1294,まきのかんな,L3リールガンD,ジェットパック,クイックボム,11,3,7,7,1640
8823,ガチマッチ,ガチヤグラ,マンタマリア号,WIN!,100,ちゅーたな,N-ZAP85,インクアーマー,キューバンボム,5,6,6,5,988,yu,スプラシューターコラボ,ジェットパック,スプラッシュボム,13,2,8,2,769,mumu,プライムシューターコラボ,バブルランチャー,キューバンボム,8,0,5,5,1099,なんてこったい！,バレルスピナーリミックス,ナイスダマ,ポイントセンサー,7,3,4,7,1404,あんころもち,ロングブラスター,アメフラシ,キューバンボム,5,3,12,1,748,´・ω・`,スプラローラー,スーパーチャクチ,カーリングボム,5,0,6,1,731,ほんとのしょーーゃ♪,プライムシューターベッチュー,ナイスダマ,スプラッシュボム,7,2,8,2,986,んんんん,.96ガロンデコ,スーパーチャクチ,スプラッシュシールド,6,1,8,2,1062
8874,ガチマッチ,ガチヤグラ,アジフライスタジアム,WIN!,44,ちゅーたな,N-ZAP85,インクアーマー,キューバンボム,7,9,6,6,1479,PK»むつ♪,エクスプロッシャー,バブルランチャー,スプリンクラー,6,3,5,4,1366,リーグオブレジェンド,ロングブラスター,アメフラシ,キューバンボム,9,7,9,3,925,マリオ,スプラローラー,スーパーチャクチ,カーリングボム,12,0,10,0,664,MYPROTEIN,スプラチャージャー,ハイパープレッサー,スプラッシュボム,11,1,8,2,1012,masapiro,スパッタリークリア,スーパーチャクチ,トーピード,3,4,10,6,1220,だ。,ボトルガイザーフォイル,バブルランチャー,スプラッシュボム,8,2,7,4,1106,LY§çªqazv,バケットスロッシャーデコ,イカスフィア,スプリンクラー,8,3,9,3,880
8862,ガチマッチ,ガチホコバトル,コンブトラック,WIN!,85,ちゅーたな,N-ZAP85,インクアーマー,キューバンボム,8,4,9,4,1403,©©.るーまにあ,L3リールガン,イカスフィア,カーリングボム,13,4,7,4,1497,ウグイス,クーゲルシュライバー,ジェットパック,ポイズンミスト,4,5,6,3,1169,ワッサン,プロモデラーMG,カーリングボムピッチャー,キューバンボム,8,2,5,5,1772,くら,L3リールガン,イカスフィア,カーリングボム,3,3,7,6,1910,7,スプラローラー,スーパーチャクチ,カーリングボム,7,2,9,3,1251,らるか♪,スプラシューターコラボ,ジェットパック,スプラッシュボム,13,1,8,3,1194,しな？,ボトルガイザーフォイル,バブルランチャー,スプラッシュボム,4,1,9,6,1138
8835,ガチマッチ,ガチエリア,海女美術大学,LOSE…,67,ちゅーたな,N-ZAP85,インクアーマー,キューバンボム,4,1,12,4,1200,リクライニングシート,パラシェルターソレーラ,スプラッシュボムピッチャー,ロボットボム,5,4,10,5,1130,びばお,わかばシューター,インクアーマー,スプラッシュボム,3,2,9,7,1473,YAKIUDON³²,スプラスコープコラボ,キューバンボムピッチャー,スプラッシュシールド,9,0,5,5,1366,【エネミコ】あきまろ,シャープマーカー,ジェットパック,ポイズンミスト,11,5,3,7,1492,あとはまかせた,ノヴァブラスター,イカスフィア,スプラッシュボム,11,2,8,3,930,もうむりやぁぁぁあん,キャンピングシェルターカーモ,ウルトラハンコ,トラップ,7,1,6,4,1372,no need,L3リールガン,イカスフィア,カーリングボム,7,4,4,6,1392
8819,ガチマッチ,ガチアサリ,バッテラストリート,LOSE…,0,ちゅーたな,.96ガロン,インクアーマー,スプリンクラー,3,4,4,4,1337,こい,スプラローラー,スーパーチャクチ,カーリングボム,9,2,5,2,824,¤よつば¤,オクタシューター レプリカ,ジェットパック,スプラッシュボム,3,0,4,1,1050,umimi,スプラスピナー,マルチミサイル,クイックボム,2,0,7,2,821,メガゲンシカイオーガ,バレルスピナーデコ,バブルランチャー,スプラッシュシールド,5,0,7,2,734,きなこ,スプラスピナー,マルチミサイル,クイックボム,5,1,2,5,1243,びばお,おちばシューター,バブルランチャー,トーピード,4,1,4,4,1247,たばるざか46,デュアルスイーパーカスタム,アメフラシ,スプラッシュボム,6,4,4,3,1049
8858,リーグマッチ,ガチヤグラ,ガンガゼ野外音楽堂,WIN!,61,ちゅーたな,N-ZAP85,インクアーマー,キューバンボム,13,5,7,6,1545,のぴお,スプラスピナー,マルチミサイル,クイックボム,1,1,10,3,1051,あかずキン★ズットモ,エクスプロッシャーカスタム,イカスフィア,ポイントセンサー,3,6,8,3,1251,もちごめ,ジェットスイーパーカスタム,ハイパープレッサー,クイックボム,10,4,5,5,1033,ぢゅぴ∵,デュアルスイーパーカスタム,アメフラシ,スプラッシュボム,10,0,7,5,1448,ひろろ,プライムシューターコラボ,バブルランチャー,キューバンボム,8,4,8,3,957,©まつぐろうGT♪,わかばシューター,インクアーマー,スプラッシュボム,2,6,5,6,1222,みやむプレミヤム,クーゲルシュライバー・ヒュー,アメフラシ,ジャンプビーコン,10,4,7,2,883
8878,ガチマッチ,ガチホコバトル,モンガラキャンプ場,LOSE…,0,ちゅーたな,N-ZAP85,インクアーマー,キューバンボム,2,3,7,1,556,Ring,スプラシューターコラボ,ジェットパック,スプラッシュボム,1,1,5,0,482,あかおに,デュアルスイーパーカスタム,アメフラシ,スプラッシュボム,7,0,4,1,633,Lα#ƒmalinƒ,クラッシュブラスターネオ,マルチミサイル,カーリングボム,4,3,6,1,427,s,スプラシューターコラボ,ジェットパック,スプラッシュボム,3,0,3,1,521,♪オトノナルホウヘ→,オーバーフロッシャー,アメフラシ,スプラッシュシールド,3,1,3,1,566,Ren〆Zone,L3リールガン,イカスフィア,カーリングボム,13,4,3,3,877,ぽぱくん,ボールドマーカー,スーパーチャクチ,カーリングボム,1,1,6,0,359
8897,ガチマッチ,ガチホコバトル,デボン海洋博物館,WIN!,100,ちゅーたな,N-ZAP85,インクアーマー,キューバンボム,6,4,5,1,575,とむのかのぴっぴ,4Kスコープ,アメフラシ,トラップ,4,3,2,2,528,Una Nancy,わかばシューター,インクアーマー,スプラッシュボム,2,3,4,2,639,やん_GM,ヴァリアブルローラー,スプラッシュボムピッチャー,スプラッシュシールド,5,0,5,0,522,☆★☆たくぼー☆★☆,スプラローラー,スーパーチャクチ,カーリングボム,2,2,6,0,394,ジョニィ,デュアルスイーパーカスタム,アメフラシ,スプラッシュボム,4,2,4,1,561,Atpデスタムンタ！,わかばシューター,インクアーマー,スプラッシュボム,6,4,5,2,744,S'Sれんじゃー,スクリュースロッシャーベッチュー,スーパーチャクチ,タンサンボム,4,2,2,1,489
8881,ガチマッチ,ガチヤグラ,アジフライスタジアム,LOSE…,39,ちゅーたな,N-ZAP85,インクアーマー,キューバンボム,5,3,11,4,1370,そったー,カーボンローラーデコ,ロボボムピッチャー,クイックボム,9,1,11,1,756,Ω,ボトルガイザーフォイル,バブルランチャー,スプラッシュボム,7,4,7,3,1104,たな、,ラピッドブラスターベッチュー,イカスフィア,トーピード,6,4,9,4,1065,DJケンヤマニカ,バケットスロッシャーソーダ,クイックボムピッチャー,スプラッシュボム,3,5,5,4,1119,ゆめほうせきパワー,カーボンローラーデコ,ロボボムピッチャー,クイックボム,14,5,9,4,1034,☆Ryochan★,スプラシューターコラボ,ジェットパック,スプラッシュボム,12,4,6,4,1178,こいぬッシー,ロングブラスター,アメフラシ,キューバンボム,9,0,7,4,1079
8839,ガチマッチ,ガチホコバトル,デボン海洋博物館,LOSE…,82,ちゅーたな,N-ZAP85,インクアーマー,キューバンボム,7,3,11,3,999,めんたいこ,スパッタリークリア,スーパーチャクチ,トーピード,8,3,11,2,875,はあなたかまはら☆わ,オーバーフロッシャー,アメフラシ,スプラッシュシールド,2,2,8,4,1004,ゆかりん,クーゲルシュライバー・ヒュー,アメフラシ,ジャンプビーコン,10,1,5,4,1146,018,わかばシューター,インクアーマー,スプラッシュボム,8,6,6,2,894,あーりー,ボールドマーカー,スーパーチャクチ,カーリングボム,11,1,8,4,1435,グータレーデーもん,オーバーフロッシャー,アメフラシ,スプラッシュシールド,7,5,9,1,1011,あやなおめでとう;;,ハイドラントカスタム,インクアーマー,トラップ,9,4,4,2,726
8842,ガチマッチ,ガチホコバトル,コンブトラック,WIN!,100,ちゅーたな,N-ZAP85,インクアーマー,キューバンボム,1,5,1,3,716,UCLいっしゅみーあ,.52ガロン,イカスフィア,ポイントセンサー,1,3,2,1,299,tai,デュアルスイーパーカスタム,アメフラシ,スプラッシュボム,2,2,3,1,514,あさひ,ノヴァブラスターベッチュー,アメフラシ,タンサンボム,4,0,2,1,293,うーちゃん,N-ZAP85,インクアーマー,キューバンボム,1,0,3,1,488,bo,スクリュースロッシャーベッチュー,スーパーチャクチ,タンサンボム,3,1,2,1,596,ひらがなふろっぐ,スパッタリー,キューバンボムピッチャー,ジャンプビーコン,1,0,2,0,356,あ,クアッドホッパーブラック,スーパーチャクチ,ロボットボム,3,0,1,1,522
8815,ガチマッチ,ガチアサリ,バッテラストリート,WIN!,39,ちゅーたな,.96ガロン,インクアーマー,スプリンクラー,2,4,5,7,1864,100ぱーはれおんな,パブロ・ヒュー,イカスフィア,トラップ,7,2,5,5,1169,αβ,ケルビン525デコ,イカスフィア,スプラッシュシールド,8,0,6,5,1052,ÄfrøÐßòónë,ヒーローローラー レプリカ,スーパーチャクチ,カーリングボム,7,1,13,1,888,ねおんてとら,ヴァリアブルローラーフォイル,マルチミサイル,キューバンボム,7,1,4,8,1795,ゆうれいぶ,スプラローラー,スーパーチャクチ,カーリングボム,8,2,5,1,801,ガキ,Rブラスターエリートデコ,インクアーマー,スプラッシュシールド,5,7,7,3,1100,そののアンチ,バケットスロッシャーデコ,イカスフィア,スプリンクラー,9,2,8,4,1338
8854,ガチマッチ,ガチエリア,海女美術大学,LOSE…,0,ちゅーたな,N-ZAP85,インクアーマー,キューバンボム,1,0,3,2,614,さとぴー,ヒーローローラー レプリカ,スーパーチャクチ,カーリングボム,2,1,5,0,367,Liberté,ダイナモローラーベッチュー,ナイスダマ,スプリンクラー,3,0,1,3,784,Lanford,ロングブラスター,アメフラシ,キューバンボム,3,0,3,1,420,√れあちくぱーちく,N-ZAP85,インクアーマー,キューバンボム,1,2,3,2,543,SuprユーロBoy,プライムシューターコラボ,バブルランチャー,キューバンボム,3,1,3,1,415,はっしゅたぐ14,ヴァリアブルローラーフォイル,マルチミサイル,キューバンボム,3,0,1,3,706,A.デスパイネ,スプラマニューバーベッチュー,イカスフィア,キューバンボム,5,0,2,2,467
8894,ガチマッチ,ガチホコバトル,デボン海洋博物館,WIN!,100,ちゅーたな,N-ZAP85,インクアーマー,キューバンボム,6,5,6,2,905,こうこう,スプラローラー,スーパーチャクチ,カーリングボム,8,2,5,0,693,E,スプラスコープベッチュー,イカスフィア,スプリンクラー,9,0,6,2,706,merco,ボールドマーカー7,ウルトラハンコ,スプラッシュボム,2,7,4,3,944,・←ミジンコ,おちばシューター,バブルランチャー,トーピード,7,1,8,4,1082,なる,L3リールガンD,ジェットパック,クイックボム,9,3,8,3,840,シャカ,スプラローラー,スーパーチャクチ,カーリングボム,5,0,9,1,682,はまこう,ボールドマーカー7,ウルトラハンコ,スプラッシュボム,0,0,0,0,0
8882,ガチマッチ,ガチヤグラ,マンタマリア号,WIN!,76,ちゅーたな,N-ZAP85,インクアーマー,キューバンボム,4,3,7,5,1336,ターザン,プライムシューターベッチュー,ナイスダマ,スプラッシュボム,6,2,7,3,951,れい,ラピッドブラスターベッチュー,イカスフィア,トーピード,8,2,4,3,1177,あくまのれいちゃ**,ホクサイベッチュー,ウルトラハンコ,キューバンボム,8,3,7,4,831,CKN#m-rume,わかばシューター,インクアーマー,スプラッシュボム,6,3,8,7,1383,こうちゃ,ボトルガイザー,ハイパープレッサー,スプラッシュシールド,6,2,6,4,704,こいぬッシー,ロングブラスター,アメフラシ,キューバンボム,11,0,7,4,1194,たな、,ラピッドブラスターベッチュー,イカスフィア,トーピード,2,3,5,5,1219
8841,ガチマッチ,ガチホコバトル,コンブトラック,WIN!,77,ちゅーたな,N-ZAP85,インクアーマー,キューバンボム,3,2,7,7,1762,なす,ホットブラスター,スーパーチャクチ,ポイズンミスト,6,3,9,2,975,チカラのかぎり,パブロ・ヒュー,イカスフィア,トラップ,3,4,8,5,1345,おくりものさんでー,スパッタリークリア,スーパーチャクチ,トーピード,10,1,8,4,1820,kudara,スパイガジェット,スーパーチャクチ,トラップ,6,7,6,7,1977,かっぱ,L3リールガンD,ジェットパック,クイックボム,9,3,7,2,1372,チム,スプラローラー,スーパーチャクチ,カーリングボム,12,2,4,3,1087,ワガハイ,スパッタリークリア,スーパーチャクチ,トーピード,5,5,5,4,1468
8816,ガチマッチ,ガチアサリ,海女美術大学,LOSE…,79,ちゅーたな,.96ガロン,インクアーマー,スプリンクラー,3,1,7,5,1444,mol53,スプラローラー,スーパーチャクチ,カーリングボム,7,0,8,2,863,しお,ロングブラスター,アメフラシ,キューバンボム,13,2,11,2,1132,ねおんてとら,ヴァリアブルローラーフォイル,マルチミサイル,キューバンボム,5,1,5,6,1484,ふらいごん,クーゲルシュライバー・ヒュー,アメフラシ,ジャンプビーコン,5,2,9,3,1326,αβ,ケルビン525デコ,イカスフィア,スプラッシュシールド,1,1,8,4,927,ゆうれいぶ,スプラローラー,スーパーチャクチ,カーリングボム,15,0,6,2,951,どらやき,プライムシューターベッチュー,ナイスダマ,スプラッシュボム,10,1,5,4,1418
8857,リーグマッチ,ガチヤグラ,スメーシーワールド,LOSE…,0,ちゅーたな,N-ZAP85,インクアーマー,キューバンボム,4,3,6,2,806,のぴお,スプラスピナー,マルチミサイル,クイックボム,1,0,7,2,651,あかずキン★ズットモ,エクスプロッシャーカスタム,イカスフィア,ポイントセンサー,9,1,4,3,1149,もちごめ,ジェットスイーパーカスタム,ハイパープレッサー,クイックボム,3,5,1,4,689,At_たちゃおん,スプラスコープコラボ,キューバンボムピッチャー,スプラッシュシールド,5,1,4,3,994,やん_GM,ヴァリアブルローラー,スプラッシュボムピッチャー,スプラッシュシールド,5,0,6,3,959,_ぁぱ,L3リールガン,イカスフィア,カーリングボム,2,4,4,4,770,まめる,バケットスロッシャーデコ,イカスフィア,スプリンクラー,6,0,3,3,860
8820,ガチマッチ,ガチヤグラ,海女美術大学,WIN!,100,ちゅーたな,N-ZAP85,インクアーマー,キューバンボム,3,4,1,4,660,ひさしぶりザウルス,ロングブラスターネクロ,マルチミサイル,クイックボム,7,1,4,2,403,はるか*.'),スプラマニューバーコラボ,ジェットパック,カーリングボム,4,4,3,2,464,らいむちゃま,L3リールガン,イカスフィア,カーリングボム,7,1,2,2,560,スクイクのひとでなし,スプラマニューバーコラボ,ジェットパック,カーリングボム,2,0,7,0,296,せもぽぬめ,14式竹筒銃・甲,マルチミサイル,カーリングボム,2,1,4,2,668,じ,N-ZAP89,マルチミサイル,ロボットボム,5,0,6,0,495,かりすまJK♀,スプラマニューバーコラボ,ジェットパック,カーリングボム,1,2,5,0,313
8877,ガチマッチ,ガチヤグラ,アジフライスタジアム,LOSE…,44,ちゅーたな,N-ZAP85,インクアーマー,キューバンボム,2,4,8,4,1318,めか,.96ガロン,インクアーマー,スプリンクラー,8,2,8,5,1174,マイナーブキつかい,ボールドマーカー,スーパーチャクチ,カーリングボム,5,0,7,5,1142,52splαのちから,ロングブラスター,アメフラシ,キューバンボム,10,1,11,2,1015,.,14式竹筒銃・甲,マルチミサイル,カーリングボム,8,2,6,6,1360,HTR/てらまめ,オクタシューター レプリカ,ジェットパック,スプラッシュボム,11,5,7,3,1134,イクラ,N-ZAP85,インクアーマー,キューバンボム,4,4,8,4,1200,バケよりリール,ノヴァブラスター,イカスフィア,スプラッシュボム,11,5,4,4,1121
8861,リーグマッチ,ガチヤグラ,スメーシーワールド,LOSE…,0,ちゅーたな,N-ZAP85,インクアーマー,キューバンボム,9,4,9,3,1122,のぴお,スプラスピナー,マルチミサイル,クイックボム,2,1,7,3,902,あかずキン★ズットモ,エクスプロッシャーカスタム,イカスフィア,ポイントセンサー,5,1,6,4,1321,もちごめ,ジェットスイーパーカスタム,ハイパープレッサー,クイックボム,6,6,4,4,1023,ニル,プロモデラーPG,ナイスダマ,クイックボム,0,5,6,4,1080,ふりむ,デュアルスイーパーカスタム,アメフラシ,スプラッシュボム,7,0,8,3,1104,MASA,ヒーローローラー レプリカ,スーパーチャクチ,カーリングボム,11,0,5,6,1233,アタロウ,.52ガロンベッチュー,ナイスダマ,スプラッシュシールド,8,0,3,6,1420
8836,ガチマッチ,ガチホコバトル,デボン海洋博物館,WIN!,89,ちゅーたな,N-ZAP85,インクアーマー,キューバンボム,7,2,6,5,1226,もっけ,ダイナモローラーベッチュー,ナイスダマ,スプリンクラー,4,0,5,5,1199,へきれきいっせん！！,ボトルガイザーフォイル,バブルランチャー,スプラッシュボム,9,0,7,3,1086,*ミルコクロコップ*,ハイドラントカスタム,インクアーマー,トラップ,7,1,6,3,709,ちーどる#やきにく,エクスプロッシャーカスタム,イカスフィア,ポイントセンサー,4,3,7,4,1145,アオイ,スパッタリー・ヒュー,アメフラシ,ポイズンミスト,6,1,9,2,770,KK>>ホッブラ,L3リールガンD,ジェットパック,クイックボム,6,2,4,5,1238,ささ　かざもり,スプラスコープコラボ,キューバンボムピッチャー,スプラッシュシールド,8,1,7,3,804
8837,ガチマッチ,ガチホコバトル,アンチョビットゲームズ,WIN!,100,ちゅーたな,N-ZAP85,インクアーマー,キューバンボム,1,1,3,1,386,わし,スパイガジェットソレーラ,イカスフィア,スプラッシュボム,0,0,2,1,434,UF√LSK,スプラローラー,スーパーチャクチ,カーリングボム,6,1,3,1,458,KK>>ホッブラ,L3リールガンD,ジェットパック,クイックボム,4,2,0,3,794,ドリムー,L3リールガンD,ジェットパック,クイックボム,2,1,3,2,522,EGOIST,ロングブラスター,アメフラシ,キューバンボム,1,0,3,1,354,きんちゃん,ヒーローローラー レプリカ,スーパーチャクチ,カーリングボム,3,2,4,0,256,ポニワ,ボールドマーカーネオ,マルチミサイル,ジャンプビーコン,2,1,1,6,1088
8860,リーグマッチ,ガチヤグラ,スメーシーワールド,WIN!,76,ちゅーたな,N-ZAP85,インクアーマー,キューバンボム,16,2,10,3,1159,のぴお,スプラスピナー,マルチミサイル,クイックボム,1,1,7,4,963,あかずキン★ズットモ,エクスプロッシャーカスタム,イカスフィア,ポイントセンサー,8,4,3,4,1415,もちごめ,ジェットスイーパーカスタム,ハイパープレッサー,クイックボム,7,7,4,5,1038,ゆう*,プライムシューターベッチュー,ナイスダマ,スプラッシュボム,3,0,9,2,788,Re:はくだけど,.96ガロン,インクアーマー,スプリンクラー,4,3,6,5,1516,こまきwithB,プライムシューターベッチュー,ナイスダマ,スプラッシュボム,9,3,10,2,999,M™öあい,プライムシューターベッチュー,ナイスダマ,スプラッシュボム,8,3,7,3,1153
8876,ガチマッチ,ガチヤグラ,フジツボスポーツクラブ,LOSE…,71,ちゅーたな,N-ZAP85,インクアーマー,キューバンボム,9,1,5,6,1494,きむてん,クラッシュブラスターネオ,マルチミサイル,カーリングボム,8,3,8,4,840,たいめんサンドバッグ,エクスプロッシャーカスタム,イカスフィア,ポイントセンサー,6,3,5,4,1492,†ゴッドブレイク†,スプラチャージャー,ハイパープレッサー,スプラッシュボム,3,4,5,2,1000,むじるしのスパイ,ジェットスイーパー,マルチミサイル,ポイズンミスト,5,5,3,8,1370,あろえっち,ロングブラスター,アメフラシ,キューバンボム,8,3,10,3,914,ひすい,エクスプロッシャーカスタム,イカスフィア,ポイントセンサー,5,5,6,2,1227,ぶりぎって,わかばシューター,インクアーマー,スプラッシュボム,5,3,7,7,1198
8821,ガチマッチ,ガチヤグラ,マンタマリア号,WIN!,85,ちゅーたな,N-ZAP85,インクアーマー,キューバンボム,6,6,7,5,1203,mao,クーゲルシュライバー・ヒュー,アメフラシ,ジャンプビーコン,9,3,7,3,1058,かりすまJK♀,ケルビン525,ジェットパック,トラップ,11,3,10,2,754,LC_ぺぷり,ダイナモローラーベッチュー,ナイスダマ,スプリンクラー,15,5,5,6,1235,ごめんなさい・„・,パブロ・ヒュー,イカスフィア,トラップ,9,2,12,3,1071,おさるさん,オクタシューター レプリカ,ジェットパック,スプラッシュボム,5,4,10,3,925,ひさしぶりザウルス,ロングブラスターネクロ,マルチミサイル,クイックボム,8,3,13,2,846,さいふ,バレルスピナーリミックス,ナイスダマ,ポイントセンサー,7,0,8,2,1018
8856,リーグマッチ,ガチヤグラ,スメーシーワールド,WIN!,53,ちゅーたな,N-ZAP85,インクアーマー,キューバンボム,15,3,8,5,1319,のぴお,スプラスピナー,マルチミサイル,クイックボム,2,2,8,3,919,あかずキン★ズットモ,エクスプロッシャーカスタム,イカスフィア,ポイントセンサー,6,2,4,5,1447,もちごめ,ジェットスイーパーカスタム,ハイパープレッサー,クイックボム,10,6,3,3,1227,ゆきはす,スプラシューター,スーパーチャクチ,クイックボム,6,1,8,4,1060,ちとせ,N-ZAP85,インクアーマー,キューバンボム,9,2,10,3,1172,まゆゆん,ヴァリアブルローラーフォイル,マルチミサイル,キューバンボム,4,0,7,5,1129,イカしたそんちょう,ヒッセン,インクアーマー,クイックボム,4,4,8,4,1276
8817,ガチマッチ,ガチアサリ,バッテラストリート,WIN!,100,ちゅーたな,.96ガロン,インクアーマー,スプリンクラー,6,4,5,3,1172,のいのい,ノヴァブラスターベッチュー,アメフラシ,タンサンボム,10,2,7,0,474,あいぅえおぅる,L3リールガン,イカスフィア,カーリングボム,8,0,3,3,1234,リゼこうじょガチこい,ヒーローローラー レプリカ,スーパーチャクチ,カーリングボム,4,1,7,0,640,こい,スプラローラー,スーパーチャクチ,カーリングボム,9,1,6,2,735,みやもとむさねよし€,プライムシューターベッチュー,ナイスダマ,スプラッシュボム,4,1,9,0,627,へ？,ボトルガイザーフォイル,バブルランチャー,スプラッシュボム,6,3,7,2,798,FREEDOM,シャープマーカー,ジェットパック,ポイズンミスト,3,5,6,2,981
8840,ガチマッチ,ガチホコバトル,デボン海洋博物館,WIN!,100,ちゅーたな,N-ZAP85,インクアーマー,キューバンボム,10,2,7,4,1135,フェブル:YtK,ヒッセン,インクアーマー,クイックボム,6,0,6,5,1137,Mα/CN*バレル#,バレルスピナーリミックス,ナイスダマ,ポイントセンサー,10,1,6,4,682,みかた3かいガチャ,スプラチャージャー,ハイパープレッサー,スプラッシュボム,3,4,2,4,966,しωちゃんまん©™,わかばシューター,インクアーマー,スプラッシュボム,3,2,7,3,1156,ぼく,ボールドマーカー7,ウルトラハンコ,スプラッシュボム,6,0,10,1,741,グータレーデーもん,オーバーフロッシャー,アメフラシ,スプラッシュシールド,6,3,9,1,977,あやなおめでとう;;,ハイドラントカスタム,インクアーマー,トラップ,6,3,4,3,832
8883,ガチマッチ,ガチヤグラ,マンタマリア号,LOSE…,55,ちゅーたな,N-ZAP85,インクアーマー,キューバンボム,6,2,9,5,1297,きなこもち,スプラシューターベッチュー,マルチミサイル,キューバンボム,7,3,10,2,800,ア,バケットスロッシャーソーダ,クイックボムピッチャー,スプラッシュボム,9,2,11,3,991,Ike,スプラチャージャーベッチュー,イカスフィア,スプリンクラー,11,0,7,3,1013,わ,プライムシューターベッチュー,ナイスダマ,スプラッシュボム,12,3,8,1,1057,くそげーおつ,バレルスピナー,ハイパープレッサー,スプリンクラー,6,5,6,2,1043,しけてんねぇ！,ホットブラスターカスタム,ジェットパック,ロボットボム,4,3,8,3,880,ビルダーたくや,スプラシューターコラボ,ジェットパック,スプラッシュボム,15,5,11,2,1091
8895,ガチマッチ,ガチホコバトル,デボン海洋博物館,LOSE…,44,ちゅーたな,N-ZAP85,インクアーマー,キューバンボム,9,1,8,3,1042,おなかすいた,スプラローラーベッチュー,バブルランチャー,スプラッシュボム,6,1,7,3,975,とばり,オーバーフロッシャー,アメフラシ,スプラッシュシールド,8,2,7,0,718,〃R e n〃,カーボンローラーデコ,ロボボムピッチャー,クイックボム,6,1,8,2,843,でっていう★ぱたぱた,ヒーローブラシ レプリカ,ジェットパック,ロボットボム,8,1,7,2,656,シャカ,スプラローラー,スーパーチャクチ,カーリングボム,9,1,8,2,1000,くすりキメこ。,ボトルガイザーフォイル,バブルランチャー,スプラッシュボム,6,3,7,3,687,ディンゴ,スプラシューターベッチュー,マルチミサイル,キューバンボム,7,3,7,5,1174
8826,ガチマッチ,ガチヤグラ,マンタマリア号,WIN!,44,ちゅーたな,N-ZAP85,インクアーマー,キューバンボム,4,3,6,6,1460,ぱ,ヴァリアブルローラーフォイル,マルチミサイル,キューバンボム,3,0,8,5,1182,なのぴこ,ホクサイ・ヒュー,マルチミサイル,ジャンプビーコン,14,4,8,5,920,ぱ,スプラシューターベッチュー,マルチミサイル,キューバンボム,9,3,6,6,1292,ねぎたまる*акл,ヒーローローラー レプリカ,スーパーチャクチ,カーリングボム,7,4,7,4,988,なつめぐ,ノヴァブラスターベッチュー,アメフラシ,タンサンボム,10,1,8,4,1243,カロリーオフ,N-ZAP85,インクアーマー,キューバンボム,7,7,10,5,1410,またわるさするんか！,4Kスコープ,アメフラシ,トラップ,4,2,5,5,1167
8871,ガチマッチ,ガチヤグラ,フジツボスポーツクラブ,LOSE…,38,ちゅーたな,N-ZAP85,インクアーマー,キューバンボム,9,4,9,6,1283,マリオ,スパッタリー,キューバンボムピッチャー,ジャンプビーコン,7,1,11,1,785,まさやられ,ダイナモローラー,ハイパープレッサー,トラップ,5,5,8,2,952,リタっち,スクリュースロッシャーベッチュー,スーパーチャクチ,タンサンボム,7,7,8,3,1229,ま,スパッタリークリア,スーパーチャクチ,トーピード,7,5,7,5,1057,vermeer,スプラシューターベッチュー,マルチミサイル,キューバンボム,7,1,7,7,1516,マー,バケットスロッシャーソーダ,クイックボムピッチャー,スプラッシュボム,14,8,9,3,997,RöãGâtę,ハイドラントカスタム,インクアーマー,トラップ,8,9,5,3,687
8888,ガチマッチ,ガチヤグラ,マンタマリア号,WIN!,84,ちゅーたな,N-ZAP85,インクアーマー,キューバンボム,5,4,10,3,1148,さらぺちちゃん,ヒーローチャージャー レプリカ,ハイパープレッサー,スプラッシュボム,8,0,4,3,749,むり,クアッドホッパーブラック,スーパーチャクチ,ロボットボム,8,2,10,2,884,・ワ・,スプラスピナー,マルチミサイル,クイックボム,6,4,1,9,1896,あさna,スプラマニューバーコラボ,ジェットパック,カーリングボム,7,2,9,2,926,tipo,デュアルスイーパーカスタム,アメフラシ,スプラッシュボム,13,1,7,4,1532,あど,ホットブラスターカスタム,ジェットパック,ロボットボム,2,2,10,3,580,とろけるさーもん。,スプラスピナー,マルチミサイル,クイックボム,3,1,2,8,1702
